"Cutoff","Fraction","Kappa","Set","Iteration","Quantile.97","PCancel","QuantilePCancel"
0.06,0.001,0.063351901156139,"Train",2,0.256,0.0377358490566038,0.262
0.06,0.001,0.086841567246547,"Test",2,0.286,0.0299852289512555,0.286
0.05,0.001,0.0528758577739243,"Train",2,0.256,0.0377358490566038,0.262
0.05,0.001,0.0719723383749253,"Test",2,0.286,0.0299852289512555,0.286
0.95,0.001,0,"Train",3,0.184,0.0242587601078167,0.208
0.95,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.94,0.001,0,"Train",3,0.184,0.0242587601078167,0.208
0.94,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.93,0.001,0,"Train",3,0.184,0.0242587601078167,0.208
0.93,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.92,0.001,0,"Train",3,0.184,0.0242587601078167,0.208
0.92,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.91,0.001,0,"Train",3,0.184,0.0242587601078167,0.208
0.91,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.9,0.001,0,"Train",3,0.184,0.0242587601078167,0.208
0.9,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.89,0.001,0.0412878362003954,"Train",3,0.184,0.0242587601078167,0.208
0.89,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.88,0.001,0.0412878362003954,"Train",3,0.184,0.0242587601078167,0.208
0.88,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.87,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.87,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.86,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.86,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.85,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.85,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.84,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.84,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.83,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.83,0.001,0,"Train",3,0.358,0.0242587601078167,0.359439290990122
0.82,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.82,0.001,0.0784042120175733,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.81,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.81,0.001,0.0784042120175733,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.8,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.8,0.001,0.0784042120175733,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.79,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.79,0.001,0.0784042120175733,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.78,0.001,0.0669759600923595,"Train",3,0.184,0.0242587601078167,0.208
0.78,0.001,0.0784042120175733,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.77,0.001,0.078629031166992,"Train",3,0.184,0.0242587601078167,0.208
0.77,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.76,0.001,0.078629031166992,"Train",3,0.184,0.0242587601078167,0.208
0.76,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.75,0.001,0.0778915343876158,"Train",3,0.184,0.0242587601078167,0.208
0.75,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.74,0.001,0.0778915343876158,"Train",3,0.184,0.0242587601078167,0.208
0.74,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.73,0.001,0.0778915343876158,"Train",3,0.184,0.0242587601078167,0.208
0.73,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.72,0.001,0.0778915343876158,"Train",3,0.184,0.0242587601078167,0.208
0.72,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.71,0.001,0.0999520946969569,"Train",3,0.184,0.0242587601078167,0.208
0.71,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.7,0.001,0.0999520946969569,"Train",3,0.184,0.0242587601078167,0.208
0.7,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.69,0.001,0.0999520946969569,"Train",3,0.184,0.0242587601078167,0.208
0.69,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.68,0.001,0.0999520946969569,"Train",3,0.184,0.0242587601078167,0.208
0.68,0.001,0.105179949542776,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.67,0.001,0.0999520946969569,"Train",3,0.184,0.0242587601078167,0.208
0.67,0.001,0.101074503993957,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.66,0.001,0.0999520946969569,"Train",3,0.184,0.0242587601078167,0.208
0.66,0.001,0.137854392415433,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.65,0.001,0.098999381265837,"Train",3,0.184,0.0242587601078167,0.208
0.65,0.001,0.131366074760222,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.64,0.001,0.106397929066621,"Train",3,0.184,0.0242587601078167,0.208
0.64,0.001,0.131366074760222,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.63,0.001,0.104904965466274,"Train",3,0.184,0.0242587601078167,0.208
0.63,0.001,0.110614055601474,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.62,0.001,0.103328631058123,"Train",3,0.184,0.0242587601078167,0.208
0.62,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.61,0.001,0.103328631058123,"Train",3,0.184,0.0242587601078167,0.208
0.61,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.6,0.001,0.101596320442371,"Train",3,0.184,0.0242587601078167,0.208
0.6,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.59,0.001,0.10299287991466,"Train",3,0.184,0.0242587601078167,0.208
0.59,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.58,0.001,0.10299287991466,"Train",3,0.184,0.0242587601078167,0.208
0.58,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.57,0.001,0.10299287991466,"Train",3,0.184,0.0242587601078167,0.208
0.57,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.56,0.001,0.101598159530698,"Train",3,0.184,0.0242587601078167,0.208
0.56,0.001,0.106406085032588,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.55,0.001,0.101598159530698,"Train",3,0.184,0.0242587601078167,0.208
0.55,0.001,0.102828504508244,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.54,0.001,0.101598159530698,"Train",3,0.184,0.0242587601078167,0.208
0.54,0.001,0.102828504508244,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.53,0.001,0.101598159530698,"Train",3,0.184,0.0242587601078167,0.208
0.53,0.001,0.102828504508244,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.52,0.001,0.10950798740404,"Train",3,0.184,0.0242587601078167,0.208
0.52,0.001,0.102828504508244,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.51,0.001,0.10950798740404,"Train",3,0.184,0.0242587601078167,0.208
0.51,0.001,0.102828504508244,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.5,0.001,0.122559862191808,"Train",3,0.184,0.0242587601078167,0.208
0.5,0.001,0.102828504508244,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.49,0.001,0.151427602240924,"Train",3,0.184,0.0242587601078167,0.208
0.49,0.001,0.127454737112151,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.48,0.001,0.151427602240924,"Train",3,0.184,0.0242587601078167,0.208
0.48,0.001,0.124949384549856,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.47,0.001,0.159012174144866,"Train",3,0.184,0.0242587601078167,0.208
0.47,0.001,0.124949384549856,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.46,0.001,0.160016241061736,"Train",3,0.184,0.0242587601078167,0.208
0.46,0.001,0.124949384549856,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.45,0.001,0.15846364527833,"Train",3,0.184,0.0242587601078167,0.208
0.45,0.001,0.166435224428162,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.44,0.001,0.155217708632002,"Train",3,0.184,0.0242587601078167,0.208
0.44,0.001,0.166435224428162,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.43,0.001,0.155217708632002,"Train",3,0.184,0.0242587601078167,0.208
0.43,0.001,0.156001044371833,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.42,0.001,0.156452343452374,"Train",3,0.184,0.0242587601078167,0.208
0.42,0.001,0.160999926724598,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.41,0.001,0.154778929465071,"Train",3,0.184,0.0242587601078167,0.208
0.41,0.001,0.160999926724598,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.4,0.001,0.151357003845433,"Train",3,0.184,0.0242587601078167,0.208
0.4,0.001,0.151140268009884,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.39,0.001,0.159009845437251,"Train",3,0.184,0.0242587601078167,0.208
0.39,0.001,0.151140268009884,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.38,0.001,0.152696839998881,"Train",3,0.184,0.0242587601078167,0.208
0.38,0.001,0.151140268009884,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.37,0.001,0.15201794807688,"Train",3,0.184,0.0242587601078167,0.208
0.37,0.001,0.151140268009884,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.36,0.001,0.150014706861005,"Train",3,0.184,0.0242587601078167,0.208
0.36,0.001,0.151140268009884,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.35,0.001,0.150014706861005,"Train",3,0.184,0.0242587601078167,0.208
0.35,0.001,0.147549904480079,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.34,0.001,0.150014706861005,"Train",3,0.184,0.0242587601078167,0.208
0.34,0.001,0.147549904480079,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.33,0.001,0.148142947526024,"Train",3,0.184,0.0242587601078167,0.208
0.33,0.001,0.145374719173601,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.32,0.001,0.14663985322632,"Train",3,0.184,0.0242587601078167,0.208
0.32,0.001,0.14107537164713,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.31,0.001,0.139086023075536,"Train",3,0.184,0.0242587601078167,0.208
0.31,0.001,0.14107537164713,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.3,0.001,0.136999727736525,"Train",3,0.184,0.0242587601078167,0.208
0.3,0.001,0.14107537164713,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.29,0.001,0.136011764273093,"Train",3,0.184,0.0242587601078167,0.208
0.29,0.001,0.14107537164713,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.28,0.001,0.135884932103804,"Train",3,0.184,0.0242587601078167,0.208
0.28,0.001,0.138513138381302,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.27,0.001,0.13402889593486,"Train",3,0.184,0.0242587601078167,0.208
0.27,0.001,0.138513138381302,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.26,0.001,0.13402889593486,"Train",3,0.184,0.0242587601078167,0.208
0.26,0.001,0.138513138381302,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.25,0.001,0.13402889593486,"Train",3,0.184,0.0242587601078167,0.208
0.25,0.001,0.138513138381302,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.24,0.001,0.132714771566793,"Train",3,0.184,0.0242587601078167,0.208
0.24,0.001,0.138513138381302,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.23,0.001,0.131733345248592,"Train",3,0.184,0.0242587601078167,0.208
0.23,0.001,0.13538833105377,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.22,0.001,0.133211996745719,"Train",3,0.184,0.0242587601078167,0.208
0.22,0.001,0.13538833105377,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.21,0.001,0.133889564459961,"Train",3,0.184,0.0242587601078167,0.208
0.21,0.001,0.162156380367623,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.2,0.001,0.131407771594359,"Train",3,0.184,0.0242587601078167,0.208
0.2,0.001,0.155645593393147,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.19,0.001,0.130812064970746,"Train",3,0.184,0.0242587601078167,0.208
0.19,0.001,0.155645593393147,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.18,0.001,0.128794038146471,"Train",3,0.184,0.0242587601078167,0.208
0.18,0.001,0.149016663468087,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.17,0.001,0.126727612992284,"Train",3,0.184,0.0242587601078167,0.208
0.17,0.001,0.141746963940614,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.16,0.001,0.122526796459151,"Train",3,0.184,0.0242587601078167,0.208
0.16,0.001,0.135430818307385,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.15,0.001,0.116440931372338,"Train",3,0.184,0.0242587601078167,0.208
0.15,0.001,0.133181183177313,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.14,0.001,0.112207244209627,"Train",3,0.184,0.0242587601078167,0.208
0.14,0.001,0.131441565569785,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.13,0.001,0.107356205476722,"Train",3,0.184,0.0242587601078167,0.208
0.13,0.001,0.127482079164846,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.12,0.001,0.100153425147923,"Train",3,0.184,0.0242587601078167,0.208
0.12,0.001,0.111955617109196,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.11,0.001,0.102678919300032,"Train",3,0.184,0.0242587601078167,0.208
0.11,0.001,0.105782748451441,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.1,0.001,0.0936973735214887,"Train",3,0.184,0.0242587601078167,0.208
0.1,0.001,0.102230215936406,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.09,0.001,0.0887408866698793,"Train",3,0.184,0.0242587601078167,0.208
0.09,0.001,0.0919789384959517,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.08,0.001,0.083893346948139,"Train",3,0.184,0.0242587601078167,0.208
0.08,0.001,0.0850915970277715,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.07,0.001,0.0845665950443754,"Train",3,0.184,0.0242587601078167,0.208
0.07,0.001,0.0854163530830855,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.06,0.001,0.0756433060901129,"Train",3,0.184,0.0242587601078167,0.208
0.06,0.001,0.0777777963275393,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.05,0.001,0.0685226952703529,"Train",3,0.184,0.0242587601078167,0.208
0.05,0.001,0.0655604618682922,"Test",3,0.358,0.0299852289512555,0.359439290990122
0.95,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.95,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.94,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.94,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.93,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.93,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.92,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.92,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.91,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.91,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.9,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.9,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.89,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.89,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.88,0.001,0,"Train",4,0.194,0.0251572327044025,0.196
0.88,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.87,0.001,0.00217800287231146,"Train",4,0.194,0.0251572327044025,0.196
0.87,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.86,0.001,0.00217800287231146,"Train",4,0.194,0.0251572327044025,0.196
0.86,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.85,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.85,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.84,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.84,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.83,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.83,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.82,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.82,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.81,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.81,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.8,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.8,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.79,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.79,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.78,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.78,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.77,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.77,0.001,0,"Train",4,0.242,0.0251572327044025,0.242
0.76,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.76,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.75,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.75,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.74,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.74,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.73,0.001,0.0020746137314743,"Train",4,0.194,0.0251572327044025,0.196
0.73,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.72,0.001,0.0144950345663099,"Train",4,0.194,0.0251572327044025,0.196
0.72,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.71,0.001,0.0144950345663099,"Train",4,0.194,0.0251572327044025,0.196
0.71,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.7,0.001,0.0164196574121011,"Train",4,0.194,0.0251572327044025,0.196
0.7,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.69,0.001,0.019648537502138,"Train",4,0.194,0.0251572327044025,0.196
0.69,0.001,0.0687057135282898,"Test",4,0.242,0.0299852289512555,0.242
0.68,0.001,0.019648537502138,"Train",4,0.194,0.0251572327044025,0.196
0.68,0.001,0.0642002819888197,"Test",4,0.242,0.0299852289512555,0.242
0.67,0.001,0.019648537502138,"Train",4,0.194,0.0251572327044025,0.196
0.67,0.001,0.134039502750146,"Test",4,0.242,0.0299852289512555,0.242
0.66,0.001,0.0270382010902599,"Train",4,0.194,0.0251572327044025,0.196
0.66,0.001,0.130132364581941,"Test",4,0.242,0.0299852289512555,0.242
0.65,0.001,0.0291607896421421,"Train",4,0.194,0.0251572327044025,0.196
0.65,0.001,0.130132364581941,"Test",4,0.242,0.0299852289512555,0.242
0.64,0.001,0.040711621015604,"Train",4,0.194,0.0251572327044025,0.196
0.64,0.001,0.127848775513769,"Test",4,0.242,0.0299852289512555,0.242
0.63,0.001,0.0451544066991202,"Train",4,0.194,0.0251572327044025,0.196
0.63,0.001,0.127848775513769,"Test",4,0.242,0.0299852289512555,0.242
0.62,0.001,0.0455102136917857,"Train",4,0.194,0.0251572327044025,0.196
0.62,0.001,0.127848775513769,"Test",4,0.242,0.0299852289512555,0.242
0.61,0.001,0.0713504997800661,"Train",4,0.194,0.0251572327044025,0.196
0.61,0.001,0.127848775513769,"Test",4,0.242,0.0299852289512555,0.242
0.6,0.001,0.0819985673596582,"Train",4,0.194,0.0251572327044025,0.196
0.6,0.001,0.127848775513769,"Test",4,0.242,0.0299852289512555,0.242
0.59,0.001,0.0819985673596582,"Train",4,0.194,0.0251572327044025,0.196
0.59,0.001,0.127848775513769,"Test",4,0.242,0.0299852289512555,0.242
0.58,0.001,0.0819985673596582,"Train",4,0.194,0.0251572327044025,0.196
0.58,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.57,0.001,0.0819985673596582,"Train",4,0.194,0.0251572327044025,0.196
0.57,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.56,0.001,0.0819985673596582,"Train",4,0.194,0.0251572327044025,0.196
0.56,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.55,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.55,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.54,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.54,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.53,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.53,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.52,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.52,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.51,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.51,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.5,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.5,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.49,0.001,0.0909538485026889,"Train",4,0.194,0.0251572327044025,0.196
0.49,0.001,0.160487187635241,"Test",4,0.242,0.0299852289512555,0.242
0.48,0.001,0.0899592116693528,"Train",4,0.194,0.0251572327044025,0.196
0.48,0.001,0.18019702357995,"Test",4,0.242,0.0299852289512555,0.242
0.47,0.001,0.0890346792711679,"Train",4,0.194,0.0251572327044025,0.196
0.47,0.001,0.18019702357995,"Test",4,0.242,0.0299852289512555,0.242
0.46,0.001,0.0983301306167249,"Train",4,0.194,0.0251572327044025,0.196
0.46,0.001,0.18019702357995,"Test",4,0.242,0.0299852289512555,0.242
0.45,0.001,0.0983301306167249,"Train",4,0.194,0.0251572327044025,0.196
0.45,0.001,0.18019702357995,"Test",4,0.242,0.0299852289512555,0.242
