"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-03",,,,,"0.44",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-04",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-15",,,,,"0.41",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-16",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-19",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-20",,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-23",,,,,"0.49",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-24",,,,,"0.82",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-25",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-27",,,,,"0.49",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-28",,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-29",,,,,"0.65",,"2.3","2.3",,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-30",,,,,"0.60",,"1.8","4.0",,,,,,,,,,,,,,,,,,,,,
"US1NHRC0047","SALEM 1.7 NNE, NH US","2015-12-31",,,,,"0.13",,,"3.0",,,,,,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-01",,,,,"0.00",,"0.0","0.0",,"28","15","18",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-02",,,,,"0.00",,"0.0","0.0",,"32","18","30",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-03",,,,,"0.00",,"0.0","0.0",,"37","21","22",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-04",,,,,"0.98",,"2.5","1.0",,"41","22","35",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-05",,,,,"0.17",,"0.0","0.0",,"51","33","35",,,,,"0.0",,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-06",,,,,"0.00",,"0.0","0.0",,"35","11","12",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-07",,,,,"0.02",,"0.4","0.0",,"15","10","12",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-08",,,,,"0.01",,"0.3","0.0",,"22","-5","-5",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-09",,,,,"0.00",,"0.0","0.0",,"24","-5","24",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-10",,,,,"0.08",,"0.9","1.0",,"27","12","12",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-11",,,,,"0.00",,"0.0","0.0",,"22","9","10",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-12",,,,,"0.00",,"0.0","0.0",,"34","10","34",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-13",,,,,"0.23",,"0.0","0.0",,"36","19","19",,,,,"0.0",,,,"    1",,,"    1",,,,,
"USC00190736","BLUE HILL, MA US","2015-01-14",,,,,"0.00",,"0.0","0.0",,"22","11","13",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-15",,,,,"0.04",,"0.4","0.0",,"23","12","22",,,,,,,,,"    1",,,,,"    1",,,
"USC00190736","BLUE HILL, MA US","2015-01-16",,,,,"0.05",,"0.4","1.0",,"27","19","20",,,,,,,,,"    1",,,,,"    1",,,
"USC00190736","BLUE HILL, MA US","2015-01-17",,,,,"0.00",,"0.0","0.0",,"35","5","6",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-18",,,,,"0.00",,"0.0","0.0",,"32","6","32",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-19",,,,,"0.16",,"0.0","0.0",,"50","32","33",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-20",,,,,"0.00",,"0.0","0.0",,"42","26","27",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-21",,,,,"0.00",,"0.0","0.0",,"36","17","18",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-22",,,,,"0.00",,"0.0","0.0",,"30","17","27",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-23",,,,,"0.00",,"0.0","0.0",,"36","18","18",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-24",,,,,"0.20",,"2.1","2.0",,"36","18","30",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-25",,,,,"0.66",,"2.9","5.0",,"32","26","29",,,,,"0.0",,,,"    1",,,,,"    1",,,
"USC00190736","BLUE HILL, MA US","2015-01-26",,,,,"0.00",,"0.0","4.0",,"34","9","10",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-27",,,,,"1.58",,"15.5","12.0",,"26","9","12",,,,,"0.0",,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-28",,,,,"0.86",,"15.3","22.0",,"16","8","9",,,,,"0.0",,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-29",,,,,"0.00",,"0.0","22.0",,"22","9","12",,,,,"0.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-30",,,,,"0.01",,"0.2","17.0",,"33","12","29",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-01-31",,,,,"0.12",,"2.0","16.0",,"32","8","9",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-01",,,,,"0.00",,"0.0","16.0",,"20","8","9",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-02",,,,,"0.34",,"3.7","18.0",,"28","9","21",,,,,"0.0",,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-03",,,,,"1.19",,"12.8","24.0",,"29","0","2",,,,,"4.1",,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-04",,,,,"0.00",,"0.0","24.0",,"21","1","17",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-05",,,,,"0.00",,"0.0","22.0",,"36","16","32",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-06",,,,,"0.15",,"3.5","24.0",,"32","-2","0",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-07",,,,,"0.00",,"0.0","23.0",,"19","0","18",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-08",,,,,"0.32",,"5.0","27.0",,"26","18","26",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-09",,,,,"0.93",,"9.6","32.0",,"29","11","17",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-10",,,,,"1.32",,"13.1","38.0",,"19","12","15",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-11",,,,,"0.00",,"0.0","36.0",,"28","14","18",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-12",,,,,"0.03",,"1.4","36.0",,"19","14","17",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-13",,,,,"0.02",,"0.6","35.0",,"28","4","5",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-14",,,,,"0.00",,"0.0","34.0",,"15","1","3",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-15",,,,,"0.96",,"19.1","45.0",,"26","3","18",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-16",,,,,"0.21",,"2.5","45.0",,"18","-8","-4",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-17",,,,,"0.00",,"0.0","43.0",,"17","-4","9",,,,,"10.0",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-18",,,,,"0.12",,"2.0","44.0",,"21","8","16",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-19",,,,,"0.09",,"3.9","44.0",,"28","15","20",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-20",,,,,"0.02",,"0.3","41.0",,"26","0","1",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-21",,,,,"0.00",,"0.0","40.0",,"15","0","7",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-22",,,,,"0.34",,"2.2","40.0",,"33","6","31",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-23",,,,,"0.02",,"0.2","38.0",,"39","25","25",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-24",,,,,"0.00",,"0.0","37.0",,"26","-6","-4",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-25",,,,,"0.07",,"3.1","39.0",,"22","-4","15",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-26",,,,,"0.00",,"0.0","38.0",,"32","13","16",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-27",,,,,"0.04",,"0.6","38.0",,"21","9","11",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-02-28",,,,,"0.00",,"0.0","37.0",,"25","5","7",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-01",,,,,"0.00",,"0.0","36.0",,"30","7","17",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-02",,,,,"0.24",,"2.9","38.0",,"29","16","26",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-03",,,,,"0.00",,"0.0","37.0",,"35","13","16",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-04",,,,,"0.38",,"2.8","37.0",,"37","16","35",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-05",,,,,"0.00",,"0.0","35.0",,"41","29","30",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-06",,,,,"0.02",,"0.2","34.0",,"30","5","7",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-07",,,,,"0.00",,"0.0","33.0",,"26","6","14",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-08",,,,,"0.00",,"0.0","33.0",,"38","14","29",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-09",,,,,"0.00",,"0.0","33.0",,"41","28","30",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-10",,,,,"0.00",,"0.0","31.0",,"45","30","35",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-11",,,,,"0.11",,"0.0","27.0",,"52","35","40",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-12",,,,,"0.00",,"0.0","24.0",,"55","32","32",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-13",,,,,"0.00",,"0.0","23.0",,"36","18","21",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-14",,,,,"0.00",,"0.0","21.0",,"40","21","33",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-15",,,,,"0.84",,"0.0","21.0",,"41","33","34",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-16",,,,,"0.03",,"0.6","21.0",,"41","23","26",,,,,"8.4",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-17",,,,,"0.07",,"0.0","18.0",,"44","26","35",,,,,"8.4",,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-18",,,,,"0.10",,"0.0","16.0",,"48","20","21",,,,,,,,,"    1",,,"    1",,,,,
"USC00190736","BLUE HILL, MA US","2015-03-19",,,,,"0.00",,"0.0","16.0",,"30","15","17",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-20",,,,,"0.00",,"0.0","16.0",,"31","17","23",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-21",,,,,"0.08",,"1.1","17.0",,"32","23","27",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-22",,,,,"0.09",,"0.7","16.0",,"41","22","23",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-23",,,,,"0.00",,"0.0","15.0",,"32","14","16",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-24",,,,,"0.00",,"0.0","15.0",,"31","16","19",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-25",,,,,"0.00",,"0.0","14.0",,"39","19","33",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-26",,,,,"0.08",,"0.0","13.0",,"48","33","42",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-27",,,,,"0.76",,"0.0","10.0",,"54","36","36",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-28",,,,,"0.05",,"0.6","9.0",,"39","32","32",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-29",,,,,"0.40",,"4.4","14.0",,"33","21","23",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-30",,,,,"0.00",,"0.0","11.0",,"40","23","33",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-03-31",,,,,"0.00",,"0.0","10.0",,"43","32","36",,,,,"5.1",,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-01",,,,,"0.00",,"0.0","8.0",,"46","26","30",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-02",,,,,"0.00",,"0.0","7.0",,"44","29","34",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-03",,,,,"0.01",,"0.0","3.0",,"59","34","50",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-04",,,,,"0.33",,"0.0","0.0",,"56","43","44",,,,,,,,,"    1",,"    1",,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-05",,,,,"0.00",,"0.0","0.0",,"49","30","34",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-06",,,,,"0.00",,"0.0","0.0",,"47","33","38",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-07",,,,,"0.02",,"0.0","0.0",,"48","36","38",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-08",,,,,"0.11",,"0.0","0.0",,"39","33","36",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-09",,,,,"0.71",,"0.0","0.0",,"41","32","32",,,,,,,,,"    1",,,"    1",,"    1",,,
"USC00190736","BLUE HILL, MA US","2015-04-10",,,,,"0.24",,"0.0","0.0",,"37","32","36",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-11",,,,,"0.01",,"0.0","0.0",,"53","36","48",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-12",,,,,"0.00",,"0.0","0.0",,"56","35","40",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-13",,,,,"0.00",,"0.0","0.0",,"68","40","51",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-14",,,,,"0.01",,"0.0","0.0",,"69","50","57",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-15",,,,,"0.04",,"0.0","0.0",,"65","45","49",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-16",,,,,"0.00",,"0.0","0.0",,"67","42","49",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-17",,,,,"0.11",,"0.0","0.0",,"64","45","48",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-18",,,,,"0.05",,"0.0","0.0",,"64","46","53",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-19",,,,,"0.00",,"0.0","0.0",,"64","40","44",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-20",,,,,"0.00",,"0.0","0.0",,"55","38","40",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-21",,,,,"1.41",,"0.0","0.0",,"56","40","56",,,,,,,,,"    1",,"    1",,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-22",,,,,"0.00",,"0.0","0.0",,"67","47","52",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-23",,,,,"0.03",,"0.0","0.0",,"67","37","42",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-24",,,,,"0.00",,"0.0","0.0",,"49","32","38",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-25",,,,,"0.00",,"0.0","0.0",,"50","30","37",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-26",,,,,"0.00",,"0.0","0.0",,"56","37","46",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-27",,,,,"0.00",,"0.0","0.0",,"54","42","47",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-28",,,,,"0.25",,"0.0","0.0",,"56","39","43",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-29",,,,,"0.00",,"0.0","0.0",,"63","42","54",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-04-30",,,,,"0.00",,"0.0","0.0",,"58","44","45",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-01",,,,,"0.00",,"0.0","0.0",,"60","40","43",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-02",,,,,"0.00",,"0.0","0.0",,"52","35","39",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-03",,,,,"0.00",,"0.0","0.0",,"63","39","50",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-04",,,,,"0.00",,"0.0","0.0",,"74","47","56",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-05",,,,,"0.00",,"0.0","0.0",,"83","56","65",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-06",,,,,"0.03",,"0.0","0.0",,"77","54","60",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-07",,,,,"0.00",,"0.0","0.0",,"74","52","62",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-08",,,,,"0.00",,"0.0","0.0",,"84","57","64",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-09",,,,,"0.00",,"0.0","0.0",,"74","44","47",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-10",,,,,"0.00",,"0.0","0.0",,"77","47","67",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-11",,,,,"0.00",,"0.0","0.0",,"88","65","72",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-12",,,,,"0.14",,"0.0","0.0",,"84","47","50",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-13",,,,,"0.10",,"0.0","0.0",,"84","50","57",,,,,,,,,"    1",,"    1",,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-14",,,,,"0.00",,"0.0","0.0",,"67","44","52",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-15",,,,,"0.00",,"0.0","0.0",,"70","51","58",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-16",,,,,"0.00",,"0.0","0.0",,"73","53","57",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-17",,,,,"0.00",,"0.0","0.0",,"68","56","64",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-18",,,,,"0.00",,"0.0","0.0",,"79","48","48",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-19",,,,,"0.02",,"0.0","0.0",,"62","48","53",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-20",,,,,"0.34",,"0.0","0.0",,"63","50","55",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-21",,,,,"0.00",,"0.0","0.0",,"70","43","48",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-22",,,,,"0.00",,"0.0","0.0",,"66","48","54",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-23",,,,,"0.00",,"0.0","0.0",,"73","40","45",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-24",,,,,"0.00",,"0.0","0.0",,"64","45","58",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-25",,,,,"0.00",,"0.0","0.0",,"81","56","63",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-26",,,,,"0.00",,"0.0","0.0",,"80","61","67",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-27",,,,,"0.00",,"0.0","0.0",,"83","62","67",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-28",,,,,"0.00",,"0.0","0.0",,"82","61","65",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-29",,,,,"0.00",,"0.0","0.0",,"83","58","67",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-30",,,,,"0.00",,"0.0","0.0",,"77","55","62",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-05-31",,,,,"0.03",,"0.0","0.0",,"85","62","68",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-01",,,,,"0.93",,"0.0","0.0",,"78","46","47",,,,,,,,,"    1",,"    1",,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-02",,,,,"1.16",,"0.0","0.0",,"48","44","45",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-03",,,,,"0.19",,"0.0","0.0",,"49","44","49",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-04",,,,,"0.00",,"0.0","0.0",,"59","46","52",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-05",,,,,"0.00",,"0.0","0.0",,"63","48","55",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-06",,,,,"0.06",,"0.0","0.0",,"70","51","53",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-07",,,,,"0.00",,"0.0","0.0",,"67","49","57",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-08",,,,,"0.00",,"0.0","0.0",,"73","50","60",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-09",,,,,"0.00",,"0.0","0.0",,"73","60","64",,,,,,,,,"    1",,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-10",,,,,"0.03",,"0.0","0.0",,"76","57","64",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-11",,,,,"0.00",,"0.0","0.0",,"82","61","67",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-12",,,,,"0.00",,"0.0","0.0",,"85","65","68",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-13",,,,,"0.00",,"0.0","0.0",,"86","68","70",,,,,,,,,,,,,,,,,
"USC00190736","BLUE HILL, MA US","2015-06-14",,,,,"0.00",,"0.0","0.0",,"83","64","67",,,,,,,,,,,,,,,,,
