"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-18","6.04"," 1516"," 1515","0.00","0.0","0.0","44","50","37","  270","  260",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-19","4.70"," 0907"," 0906","0.00","0.0","0.0","43","52","34","   40","   60",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-20","3.80"," 1448"," 0109","0.14","0.0","0.0","42","43","40","  120","  210",,"8.9","14.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-21","4.92"," 1954"," 2018","0.01","0.0","0.0","42","45","39","  350","  360",,"15.0","19.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-22","5.37"," 1638"," 1702","0.00","0.0","0.0","46","56","36","  170","  180",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-23","11.86"," 1943"," 1929","0.80","1.0","0.0","40","46","33","   50","   60",,"29.1","44.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1","    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-24","6.49"," 0008"," 2358","0.10","0.0","1.0","39","44","33","   30","   30",,"16.1","23.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-25","4.92"," 1304"," 1304","0.00","0.0","0.0","44","48","39","  270","  270",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-26","6.49"," 0828"," 0827","0.00","0.0","0.0","43","50","36","   50","   60",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-27","5.82"," 2132"," 2132","0.04","0.0","0.0","44","49","38","   60","   60",,"13.0","16.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-28","10.29"," 2042"," 2039","2.98","0.0","0.0","43","49","37","   60","   80",,"19.9","29.1","    1",,,,,,,,,,,"    1",,,"    1",,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-29","9.62"," 1409"," 1726","0.00","0.0","0.0","52","59","45","  350","  330",,"21.0","29.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-30","5.82"," 0000"," 0000","0.00","0.0","0.0","54","63","44","   10","   20",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-03-31","5.37"," 1531"," 1531","0.01","0.0","0.0","48","53","42","  160","  160",,"14.1","19.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-01","4.70"," 2135"," 2231","0.02","0.0","0.0","47","53","41","  110","   50",,"13.0","16.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-02","13.20"," 1942"," 1942","1.80","0.0","0.0","49","57","40","  130","  140",,"25.9","48.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-03","9.40"," 0816"," 1026","0.09","0.0","0.0","45","50","40","  220","  230",,"17.0","28.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-04","9.40"," 1220"," 1219","0.00","0.0","0.0","50","58","42","  280","  270",,"21.0","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-05","6.93"," 1043"," 0148","0.00","0.0","0.0","56","68","44","  270","  300",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-06","3.80"," 1855"," 0818","0.00","0.0","0.0","64","75","52","  140","  240",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-07","6.49"," 1609"," 1635","0.47","0.0","0.0","64","78","49","  240","  230",,"19.9","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-08","5.82"," 0929"," 0929","0.38","0.0","0.0","53","63","43","   30","   30",,"16.1","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-09","6.71"," 0712"," 0732","0.00","0.0","0.0","54","63","45","   40","   30",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-10","2.46"," 1325"," 1324","0.00","0.0","0.0","59","74","43","   40","   40",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-11","8.50"," 0926"," 0200","0.00","0.0","0.0","52","60","43","   40","   30",,"15.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-12","6.71"," 0729"," 0147","0.00","0.0","0.0","48","58","37","   20","   70",,"15.0","23.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-13","7.38"," 1125"," 0922","0.00","0.0","0.0","49","57","40","   40","   60",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-14","8.28"," 0815"," 1441","0.00","0.0","0.0","55","66","44","   40","  140",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-15","9.62"," 0837"," 0836","0.00","0.0","0.0","49","57","41","   60","   60",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-16","8.28"," 0922"," 0921","0.00","0.0","0.0","52","61","42","   50","   30",,"19.9","28.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-17","4.25"," 1640"," 1752","0.00","0.0","0.0","60","77","42","  160","  190",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-18","5.37"," 1632"," 1652","0.00","0.0","0.0","66","77","54","  150","  140",,"15.0","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-19","5.37"," 1421"," 1420","0.00","0.0","0.0","64","77","50","  150","  160",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-20","7.16"," 2135"," 2131","0.00","0.0","0.0","76","87","64","  270","  260",,"19.9","31.1",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-21","8.50"," 0259"," 1054","0.00","0.0","0.0","61","72","50","  290","   60",,"17.9","28.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-22","6.71"," 2032"," 1149","0.00","0.0","0.0","52","57","47","   90","  170",,"15.0","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-23","8.72"," 2353"," 1827","0.99","0.0","0.0","54","59","48","  150","  150",,"16.1","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-24","6.71"," 2353"," 0019","0.16","0.0","0.0","50","56","44","  150","  160",,"16.1","25.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-25","8.28"," 1721"," 1819","0.01","0.0","0.0","47","54","40","  250","  270",,"17.0","25.9",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-26","7.61"," 1450"," 1430","0.00","0.0","0.0","59","68","50","  170","  170",,"19.9","28.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-27","4.92"," 0400"," 2234","0.49","0.0","0.0","59","66","51","  150","   60",,"13.0","17.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-28","8.05"," 2224"," 2223","0.00","0.0","0.0","58","66","49","  270","  290",,"10.1","15.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-29","5.59"," 1449"," 1521","0.00","0.0","0.0","56","64","47","  170","  150",,"14.1","17.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-04-30","4.70"," 1140"," 1141","0.40","0.0","0.0","54","59","49","  140","  150",,"14.1","17.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-01","6.26"," 1728"," 1726","0.15","0.0","0.0","58","64","51","  270","  280",,"16.1","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-02","4.92"," 1742"," 1742","0.23","0.0","0.0","55","65","44","  260","  260",,"16.1","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-03","4.92"," 1517"," 1517","0.00","0.0","0.0","50","59","41","  260","  270",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-04","4.70"," 2317"," 2204","0.00","0.0","0.0","53","62","44","   70","   60",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-05","5.59"," 0631"," 1617","0.00","0.0","0.0","55","63","46","   50","  180",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-06","9.62"," 1540"," 2043","0.02","0.0","0.0","50","54","46","   50","   60",,"21.9","30.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-07","9.17"," 2336"," 2336","0.01","0.0","0.0","55","63","46","  340","  350",,"17.9","29.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-08","10.29"," 1116"," 1028","0.00","0.0","0.0","57","64","49","   20","   20",,"19.9","33.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-09","5.59"," 1759"," 2119","0.00","0.0","0.0","61","71","51","  150","  170",,"12.1","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-10","4.03"," 1434"," 1807","0.00","0.0","0.0","59","68","50","  160","  190",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-11","4.47"," 1521"," 1520","0.00","0.0","0.0","62","73","50","  150","  150",,"12.1","15.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-12","8.50"," 1152"," 1138","0.00","0.0","0.0","61","69","53","   50","   30",,"17.9","23.9",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-13","6.26"," 0255"," 2145","0.00","0.0","0.0","55","64","45","   50","  210",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-14","6.04"," 1716"," 1505","0.00","0.0","0.0","64","73","54","  130","  150",,"13.0","17.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-15","4.03"," 2317"," 1603","0.01","0.0","0.0","68","77","58","  220","  220",,"12.1","17.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-16","4.92"," 0532"," 0531","0.00","0.0","0.0","63","70","56","   50","   30",,"15.0","17.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-17","4.92"," 2352"," 1518","0.00","0.0","0.0","61","69","53","   50","  300",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-18","4.70"," 0957"," 1434","0.00","0.0","0.0","62","70","53","   40","  260",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-19","5.59"," 0847"," 0950","0.00","0.0","0.0","62","70","53","   50","   70",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-20","6.93"," 1704"," 0909","0.11","0.0","0.0","53","57","48","   40","  170",,"15.0","21.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-21","6.04"," 1826"," 1823","0.26","0.0","0.0","59","71","47","  300","  280",,"19.9","31.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-22","4.47"," 1113"," 1432","0.10","0.0","0.0","57","63","51","   40","   70",,"13.0","16.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-23","3.36"," 1135"," 1134","0.00","0.0","0.0","57","64","49","   50","   50",,"12.1","16.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-24","10.51"," 1541"," 1150","0.05","0.0","0.0","56","64","48","   50","   60",,"21.0","31.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-25","10.51"," 1119"," 1405","0.26","0.0","0.0","51","53","48","   50","   40",,"21.0","30.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-26","7.83"," 0720"," 0315","0.13","0.0","0.0","55","59","51","   40","   60",,"17.9","32.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-27","4.03"," 1746"," 1746","0.00","0.0","0.0","68","79","56","  350","  320",,"16.1","23.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-28","5.37"," 1731"," 1736","0.15","0.0","0.0","68","79","57","  260","  230",,"17.0","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-29","6.26"," 1728"," 1740","0.00","0.0","0.0","65","75","54","  270","  250",,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-30","4.70"," 1414"," 1413","0.00","0.0","0.0","66","75","57","  250","  250",,"15.0","21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-05-31","5.14"," 1454"," 1048","0.00","0.0","0.0","68","79","57","  150","   50",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-01","5.37"," 1511"," 1247","0.00","0.0","0.0","61","68","54","  170","  180",,"12.1","16.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-02","3.80"," 1749"," 1825","0.00","0.0","0.0","62","69","54","  160","  170",,"10.1","16.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-03","4.03"," 2121"," 1522","0.22","0.0","0.0","63","70","55","   50","  100",,"10.1","14.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-04","3.80"," 1108"," 1106","0.13","0.0","0.0","72","82","61","   50","   60",,"10.1","14.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-05","3.13"," 1447"," 1444","0.00","0.0","0.0","77","88","66","  270","  260",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-06","4.47"," 1603"," 1601","0.58","0.0","0.0","77","86","67","  270","  260",,"17.0","23.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-07","5.59"," 1425"," 1424","0.00","0.0","0.0","77","87","66","  270","  260",,"15.0","23.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-08","4.70"," 1724"," 1729","0.00","0.0","0.0","83","93","73","  170","  180",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-09","5.14"," 1215"," 1214","0.00","0.0","0.0","80","88","71","  130","  140",,"14.1","19.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-10","4.70"," 2319"," 2318","0.47","0.0","0.0","76","82","70","  220","  240",,"13.0","17.9","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-11","4.92"," 1747"," 1746","0.46","0.0","0.0","78","85","71","  260","  260",,"14.1","19.9","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-12","6.04"," 1112"," 1412","0.00","0.0","0.0","80","87","72","  230","  240",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-13","5.59"," 2324"," 2324","0.00","0.0","0.0","82","88","75","  230","  250",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-14","7.38"," 1122"," 1048","0.00","0.0","0.0","85","91","78","  270","  250",,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-15","6.04"," 1019"," 0914","0.00","0.0","0.0","73","84","62","   60","   80",,"14.1","17.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-16","4.70"," 2046"," 1653","0.29","0.0","0.0","70","78","61","  290","  280",,"15.0","23.9","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-17","6.26"," 1333"," 1400","0.00","0.0","0.0","67","74","59","  260","  260",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-18","4.92"," 2328"," 2332","0.00","0.0","0.0","69","76","62","   50","   30",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-19","7.16"," 0627"," 0224","0.00","0.0","0.0","67","72","61","   50","   60",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-20","4.25"," 1530"," 1529","0.00","0.0","0.0","68","77","59","  140","  140",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-21","3.58"," 1509"," 1611","0.00","0.0","0.0","71","82","60","  160","  180",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-22","5.37"," 1654"," 1654","0.08","0.0","0.0","74","82","65","   60","   40",,"16.1","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-23","6.71"," 0302"," 0301","0.00","0.0","0.0","70","78","61","   40","   20",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-24","6.71"," 2331"," 2255","0.00","0.0","0.0","74","84","63","  210","  240",,"15.0","21.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-25","6.93"," 0009"," 0726","0.00","0.0","0.0","80","91","69","  230","  220",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-26","5.37"," 0310"," 0310","0.00","0.0","0.0","83","92","74","  250","  240",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-27","4.92"," 2304"," 2303","0.59","0.0","0.0","75","78","71","   70","   70",,"12.1","19.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-28","5.14"," 2245"," 1937","0.16","0.0","0.0","79","87","71","  240","  220",,"12.1","17.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-29","7.16"," 1501"," 1500","0.23","0.0","0.0","79","85","72","  230","  280",,"17.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-06-30","4.25"," 0859"," 1719","0.00","0.0","0.0","77","82","71","   70","  190",,"10.1","14.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-01","4.92"," 1852"," 1848","0.01","0.0","0.0","77","82","71","  210","  240",,"13.0","21.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-02","5.37"," 2145"," 0826","0.00","0.0","0.0","76","82","69","   50","  310",,"12.1","16.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-03","6.49"," 0848"," 0750","0.00","0.0","0.0","72","79","64","   50","   70",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-04","4.70"," 1421"," 1538","0.00","0.0","0.0","73","83","63","  140","  180",,"12.1","15.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-05","3.13"," 1459"," 1621","0.03","0.0","0.0","75","81","68","  140","  130",,"12.1","16.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-06","4.03"," 2302"," 2245","1.52","0.0","0.0","76","82","70","   50","   60",,"16.1","21.0","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-07","7.61"," 0821"," 0408","0.00","0.0","0.0","69","73","65","   60","   60",,"16.1","23.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-08","8.28"," 1515"," 1511","1.46","0.0","0.0","64","66","62","   40","   40",,"17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-09","5.59"," 1411"," 1416","0.00","0.0","0.0","72","81","62","  290","  300",,"16.1","25.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-10","6.71"," 1637"," 1050","0.00","0.0","0.0","79","90","68","  270","  300",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-11","4.92"," 1309"," 1127","0.00","0.0","0.0","81","91","71","  250","  280",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-12","5.37"," 1801"," 1711","0.00","0.0","0.0","77","85","69","  160","  140",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-13","3.36"," 1850"," 1131","0.04","0.0","0.0","73","77","68","  140","  120",,"10.1","16.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-14","4.03"," 1741"," 1725","0.00","0.0","0.0","78","82","73","  170","  160",,"10.1","17.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-15","3.58"," 1507"," 1415","0.00","0.0","0.0","79","85","73","  140","  160",,"10.1","15.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-16","4.25"," 1518"," 1430","0.00","0.0","0.0","78","82","73","  160","   70",,"10.1","16.1","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-17","3.80"," 1525"," 1754","0.42","0.0","0.0","78","81","74","  140","  150",,"10.1","14.1","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-18","3.36"," 1530"," 1701","0.00","0.0","0.0","83","89","76","  150","  180",,"13.0","17.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2005-07-19","3.80"," 1942"," 1338","0.00","0.0","0.0","85","91","78","  250","  180",,"10.1","17.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
